symbol,section,sub.section,group,category,date,value
CHUBK,Profitability,Profitability,27,Asset Turnover (Average),2008-12-01,NA
CHUBK,Profitability,Profitability,27,Asset Turnover (Average),2009-12-01,NA
CHUBK,Profitability,Profitability,27,Asset Turnover (Average),2010-12-01,NA
CHUBK,Profitability,Profitability,27,Asset Turnover (Average),2011-12-01,NA
CHUBK,Profitability,Profitability,27,Asset Turnover (Average),2012-12-01,NA
CHUBK,Profitability,Profitability,27,Asset Turnover (Average),2013-12-01,NA
CHUBK,Profitability,Profitability,27,Asset Turnover (Average),2014-12-01,0.55
CHUBK,Profitability,Profitability,27,Asset Turnover (Average),2015-12-01,0.64
CHUBK,Profitability,Profitability,27,Asset Turnover (Average),2016-12-01,0.86
CHUBK,Profitability,Profitability,27,Asset Turnover (Average),2017-12-01,1.35
CHUBK,Profitability,Profitability,28,Return on Assets %,2008-12-01,NA
CHUBK,Profitability,Profitability,28,Return on Assets %,2009-12-01,NA
CHUBK,Profitability,Profitability,28,Return on Assets %,2010-12-01,NA
CHUBK,Profitability,Profitability,28,Return on Assets %,2011-12-01,NA
CHUBK,Profitability,Profitability,28,Return on Assets %,2012-12-01,NA
CHUBK,Profitability,Profitability,28,Return on Assets %,2013-12-01,NA
CHUBK,Profitability,Profitability,28,Return on Assets %,2014-12-01,3.58
CHUBK,Profitability,Profitability,28,Return on Assets %,2015-12-01,-3.68
CHUBK,Profitability,Profitability,28,Return on Assets %,2016-12-01,7.78
CHUBK,Profitability,Profitability,28,Return on Assets %,2017-12-01,11.94
CHUBK,Profitability,Profitability,29,Financial Leverage (Average),2008-12-01,NA
CHUBK,Profitability,Profitability,29,Financial Leverage (Average),2009-12-01,NA
CHUBK,Profitability,Profitability,29,Financial Leverage (Average),2010-12-01,NA
CHUBK,Profitability,Profitability,29,Financial Leverage (Average),2011-12-01,NA
CHUBK,Profitability,Profitability,29,Financial Leverage (Average),2012-12-01,NA
CHUBK,Profitability,Profitability,29,Financial Leverage (Average),2013-12-01,NA
CHUBK,Profitability,Profitability,29,Financial Leverage (Average),2014-12-01,3.75
CHUBK,Profitability,Profitability,29,Financial Leverage (Average),2015-12-01,5.71
CHUBK,Profitability,Profitability,29,Financial Leverage (Average),2016-12-01,2.62
CHUBK,Profitability,Profitability,29,Financial Leverage (Average),2017-12-01,1.56
CHUBK,Profitability,Profitability,30,Return on Equity %,2008-12-01,NA
CHUBK,Profitability,Profitability,30,Return on Equity %,2009-12-01,NA
CHUBK,Profitability,Profitability,30,Return on Equity %,2010-12-01,NA
CHUBK,Profitability,Profitability,30,Return on Equity %,2011-12-01,NA
CHUBK,Profitability,Profitability,30,Return on Equity %,2012-12-01,NA
CHUBK,Profitability,Profitability,30,Return on Equity %,2013-12-01,NA
CHUBK,Profitability,Profitability,30,Return on Equity %,2014-12-01,13.41
CHUBK,Profitability,Profitability,30,Return on Equity %,2015-12-01,-17.11
CHUBK,Profitability,Profitability,30,Return on Equity %,2016-12-01,31.63
CHUBK,Profitability,Profitability,30,Return on Equity %,2017-12-01,23.16
CHUBK,Profitability,Profitability,31,Return on Invested Capital %,2008-12-01,NA
CHUBK,Profitability,Profitability,31,Return on Invested Capital %,2009-12-01,NA
CHUBK,Profitability,Profitability,31,Return on Invested Capital %,2010-12-01,NA
CHUBK,Profitability,Profitability,31,Return on Invested Capital %,2011-12-01,NA
CHUBK,Profitability,Profitability,31,Return on Invested Capital %,2012-12-01,NA
CHUBK,Profitability,Profitability,31,Return on Invested Capital %,2013-12-01,NA
CHUBK,Profitability,Profitability,31,Return on Invested Capital %,2014-12-01,12.08
CHUBK,Profitability,Profitability,31,Return on Invested Capital %,2015-12-01,-18.54
CHUBK,Profitability,Profitability,31,Return on Invested Capital %,2016-12-01,17.09
CHUBK,Profitability,Profitability,31,Return on Invested Capital %,2017-12-01,24.19
CHUBK,Profitability,Profitability,32,Interest Coverage,2008-12-01,NA
CHUBK,Profitability,Profitability,32,Interest Coverage,2009-12-01,NA
CHUBK,Profitability,Profitability,32,Interest Coverage,2010-12-01,NA
CHUBK,Profitability,Profitability,32,Interest Coverage,2011-12-01,NA
CHUBK,Profitability,Profitability,32,Interest Coverage,2012-12-01,NA
CHUBK,Profitability,Profitability,32,Interest Coverage,2013-12-01,NA
CHUBK,Profitability,Profitability,32,Interest Coverage,2014-12-01,NA
CHUBK,Profitability,Profitability,32,Interest Coverage,2015-12-01,NA
CHUBK,Profitability,Profitability,32,Interest Coverage,2016-12-01,24
CHUBK,Profitability,Profitability,32,Interest Coverage,2017-12-01,35.87
CHUBK,Growth,Revenue %,33,Year over Year,2008-12-01,NA
CHUBK,Growth,Revenue %,33,Year over Year,2009-12-01,NA
CHUBK,Growth,Revenue %,33,Year over Year,2010-12-01,NA
CHUBK,Growth,Revenue %,33,Year over Year,2011-12-01,NA
CHUBK,Growth,Revenue %,33,Year over Year,2012-12-01,NA
CHUBK,Growth,Revenue %,33,Year over Year,2013-12-01,NA
CHUBK,Growth,Revenue %,33,Year over Year,2014-12-01,NA
CHUBK,Growth,Revenue %,33,Year over Year,2015-12-01,33.23
CHUBK,Growth,Revenue %,33,Year over Year,2016-12-01,14.77
CHUBK,Growth,Revenue %,33,Year over Year,2017-12-01,10.51
CHUBK,Growth,Revenue %,34,3-Year Average,2008-12-01,NA
CHUBK,Growth,Revenue %,34,3-Year Average,2009-12-01,NA
CHUBK,Growth,Revenue %,34,3-Year Average,2010-12-01,NA
CHUBK,Growth,Revenue %,34,3-Year Average,2011-12-01,NA
CHUBK,Growth,Revenue %,34,3-Year Average,2012-12-01,NA
CHUBK,Growth,Revenue %,34,3-Year Average,2013-12-01,NA
CHUBK,Growth,Revenue %,34,3-Year Average,2014-12-01,NA
CHUBK,Growth,Revenue %,34,3-Year Average,2015-12-01,NA
CHUBK,Growth,Revenue %,34,3-Year Average,2016-12-01,NA
CHUBK,Growth,Revenue %,34,3-Year Average,2017-12-01,19.11
CHUBK,Growth,Revenue %,35,5-Year Average,2008-12-01,NA
CHUBK,Growth,Revenue %,35,5-Year Average,2009-12-01,NA
CHUBK,Growth,Revenue %,35,5-Year Average,2010-12-01,NA
CHUBK,Growth,Revenue %,35,5-Year Average,2011-12-01,NA
CHUBK,Growth,Revenue %,35,5-Year Average,2012-12-01,NA
CHUBK,Growth,Revenue %,35,5-Year Average,2013-12-01,NA
CHUBK,Growth,Revenue %,35,5-Year Average,2014-12-01,NA
CHUBK,Growth,Revenue %,35,5-Year Average,2015-12-01,NA
CHUBK,Growth,Revenue %,35,5-Year Average,2016-12-01,NA
CHUBK,Growth,Revenue %,35,5-Year Average,2017-12-01,NA
CHUBK,Growth,Revenue %,36,10-Year Average,2008-12-01,NA
CHUBK,Growth,Revenue %,36,10-Year Average,2009-12-01,NA
CHUBK,Growth,Revenue %,36,10-Year Average,2010-12-01,NA
CHUBK,Growth,Revenue %,36,10-Year Average,2011-12-01,NA
CHUBK,Growth,Revenue %,36,10-Year Average,2012-12-01,NA
CHUBK,Growth,Revenue %,36,10-Year Average,2013-12-01,NA
CHUBK,Growth,Revenue %,36,10-Year Average,2014-12-01,NA
CHUBK,Growth,Revenue %,36,10-Year Average,2015-12-01,NA
CHUBK,Growth,Revenue %,36,10-Year Average,2016-12-01,NA
CHUBK,Growth,Revenue %,36,10-Year Average,2017-12-01,NA
CHUBK,Growth,Operating Income %,37,Year over Year,2008-12-01,NA
CHUBK,Growth,Operating Income %,37,Year over Year,2009-12-01,NA
CHUBK,Growth,Operating Income %,37,Year over Year,2010-12-01,NA
CHUBK,Growth,Operating Income %,37,Year over Year,2011-12-01,NA
CHUBK,Growth,Operating Income %,37,Year over Year,2012-12-01,NA
CHUBK,Growth,Operating Income %,37,Year over Year,2013-12-01,NA
CHUBK,Growth,Operating Income %,37,Year over Year,2014-12-01,NA
CHUBK,Growth,Operating Income %,37,Year over Year,2015-12-01,NA
CHUBK,Growth,Operating Income %,37,Year over Year,2016-12-01,NA
CHUBK,Growth,Operating Income %,37,Year over Year,2017-12-01,58.56
CHUBK,Growth,Operating Income %,38,3-Year Average,2008-12-01,NA
CHUBK,Growth,Operating Income %,38,3-Year Average,2009-12-01,NA
CHUBK,Growth,Operating Income %,38,3-Year Average,2010-12-01,NA
CHUBK,Growth,Operating Income %,38,3-Year Average,2011-12-01,NA
CHUBK,Growth,Operating Income %,38,3-Year Average,2012-12-01,NA
CHUBK,Growth,Operating Income %,38,3-Year Average,2013-12-01,NA
CHUBK,Growth,Operating Income %,38,3-Year Average,2014-12-01,NA
CHUBK,Growth,Operating Income %,38,3-Year Average,2015-12-01,NA
CHUBK,Growth,Operating Income %,38,3-Year Average,2016-12-01,NA
CHUBK,Growth,Operating Income %,38,3-Year Average,2017-12-01,58.91
CHUBK,Growth,Operating Income %,39,5-Year Average,2008-12-01,NA
CHUBK,Growth,Operating Income %,39,5-Year Average,2009-12-01,NA
CHUBK,Growth,Operating Income %,39,5-Year Average,2010-12-01,NA
CHUBK,Growth,Operating Income %,39,5-Year Average,2011-12-01,NA
CHUBK,Growth,Operating Income %,39,5-Year Average,2012-12-01,NA
CHUBK,Growth,Operating Income %,39,5-Year Average,2013-12-01,NA
CHUBK,Growth,Operating Income %,39,5-Year Average,2014-12-01,NA
CHUBK,Growth,Operating Income %,39,5-Year Average,2015-12-01,NA
CHUBK,Growth,Operating Income %,39,5-Year Average,2016-12-01,NA
CHUBK,Growth,Operating Income %,39,5-Year Average,2017-12-01,NA
CHUBK,Growth,Operating Income %,40,10-Year Average,2008-12-01,NA
CHUBK,Growth,Operating Income %,40,10-Year Average,2009-12-01,NA
CHUBK,Growth,Operating Income %,40,10-Year Average,2010-12-01,NA
CHUBK,Growth,Operating Income %,40,10-Year Average,2011-12-01,NA
CHUBK,Growth,Operating Income %,40,10-Year Average,2012-12-01,NA
CHUBK,Growth,Operating Income %,40,10-Year Average,2013-12-01,NA
CHUBK,Growth,Operating Income %,40,10-Year Average,2014-12-01,NA
CHUBK,Growth,Operating Income %,40,10-Year Average,2015-12-01,NA
CHUBK,Growth,Operating Income %,40,10-Year Average,2016-12-01,NA
CHUBK,Growth,Operating Income %,40,10-Year Average,2017-12-01,NA
CHUBK,Growth,Net Income %,41,Year over Year,2008-12-01,NA
CHUBK,Growth,Net Income %,41,Year over Year,2009-12-01,NA
CHUBK,Growth,Net Income %,41,Year over Year,2010-12-01,NA
CHUBK,Growth,Net Income %,41,Year over Year,2011-12-01,NA
CHUBK,Growth,Net Income %,41,Year over Year,2012-12-01,NA
CHUBK,Growth,Net Income %,41,Year over Year,2013-12-01,NA
CHUBK,Growth,Net Income %,41,Year over Year,2014-12-01,NA
CHUBK,Growth,Net Income %,41,Year over Year,2015-12-01,NA
CHUBK,Growth,Net Income %,41,Year over Year,2016-12-01,NA
CHUBK,Growth,Net Income %,41,Year over Year,2017-12-01,8.38
CHUBK,Growth,Net Income %,42,3-Year Average,2008-12-01,NA
CHUBK,Growth,Net Income %,42,3-Year Average,2009-12-01,NA
CHUBK,Growth,Net Income %,42,3-Year Average,2010-12-01,NA
CHUBK,Growth,Net Income %,42,3-Year Average,2011-12-01,NA
CHUBK,Growth,Net Income %,42,3-Year Average,2012-12-01,NA
CHUBK,Growth,Net Income %,42,3-Year Average,2013-12-01,NA
CHUBK,Growth,Net Income %,42,3-Year Average,2014-12-01,NA
CHUBK,Growth,Net Income %,42,3-Year Average,2015-12-01,NA
CHUBK,Growth,Net Income %,42,3-Year Average,2016-12-01,NA
CHUBK,Growth,Net Income %,42,3-Year Average,2017-12-01,31.79
CHUBK,Growth,Net Income %,43,5-Year Average,2008-12-01,NA
CHUBK,Growth,Net Income %,43,5-Year Average,2009-12-01,NA
CHUBK,Growth,Net Income %,43,5-Year Average,2010-12-01,NA
CHUBK,Growth,Net Income %,43,5-Year Average,2011-12-01,NA
CHUBK,Growth,Net Income %,43,5-Year Average,2012-12-01,NA
CHUBK,Growth,Net Income %,43,5-Year Average,2013-12-01,NA
CHUBK,Growth,Net Income %,43,5-Year Average,2014-12-01,NA
CHUBK,Growth,Net Income %,43,5-Year Average,2015-12-01,NA
CHUBK,Growth,Net Income %,43,5-Year Average,2016-12-01,NA
CHUBK,Growth,Net Income %,43,5-Year Average,2017-12-01,NA
CHUBK,Growth,Net Income %,44,10-Year Average,2008-12-01,NA
CHUBK,Growth,Net Income %,44,10-Year Average,2009-12-01,NA
CHUBK,Growth,Net Income %,44,10-Year Average,2010-12-01,NA
CHUBK,Growth,Net Income %,44,10-Year Average,2011-12-01,NA
CHUBK,Growth,Net Income %,44,10-Year Average,2012-12-01,NA
CHUBK,Growth,Net Income %,44,10-Year Average,2013-12-01,NA
CHUBK,Growth,Net Income %,44,10-Year Average,2014-12-01,NA
CHUBK,Growth,Net Income %,44,10-Year Average,2015-12-01,NA
CHUBK,Growth,Net Income %,44,10-Year Average,2016-12-01,NA
CHUBK,Growth,Net Income %,44,10-Year Average,2017-12-01,NA
CHUBK,Growth,EPS %,45,Year over Year,2008-12-01,NA
CHUBK,Growth,EPS %,45,Year over Year,2009-12-01,NA
CHUBK,Growth,EPS %,45,Year over Year,2010-12-01,NA
CHUBK,Growth,EPS %,45,Year over Year,2011-12-01,NA
CHUBK,Growth,EPS %,45,Year over Year,2012-12-01,NA
CHUBK,Growth,EPS %,45,Year over Year,2013-12-01,NA
CHUBK,Growth,EPS %,45,Year over Year,2014-12-01,NA
CHUBK,Growth,EPS %,45,Year over Year,2015-12-01,NA
CHUBK,Growth,EPS %,45,Year over Year,2016-12-01,NA
CHUBK,Growth,EPS %,45,Year over Year,2017-12-01,4.76
CHUBK,Growth,EPS %,46,3-Year Average,2008-12-01,NA
CHUBK,Growth,EPS %,46,3-Year Average,2009-12-01,NA
CHUBK,Growth,EPS %,46,3-Year Average,2010-12-01,NA
CHUBK,Growth,EPS %,46,3-Year Average,2011-12-01,NA
CHUBK,Growth,EPS %,46,3-Year Average,2012-12-01,NA
CHUBK,Growth,EPS %,46,3-Year Average,2013-12-01,NA
CHUBK,Growth,EPS %,46,3-Year Average,2014-12-01,NA
CHUBK,Growth,EPS %,46,3-Year Average,2015-12-01,NA
CHUBK,Growth,EPS %,46,3-Year Average,2016-12-01,NA
CHUBK,Growth,EPS %,46,3-Year Average,2017-12-01,34.71
CHUBK,Growth,EPS %,47,5-Year Average,2008-12-01,NA
CHUBK,Growth,EPS %,47,5-Year Average,2009-12-01,NA
CHUBK,Growth,EPS %,47,5-Year Average,2010-12-01,NA
CHUBK,Growth,EPS %,47,5-Year Average,2011-12-01,NA
CHUBK,Growth,EPS %,47,5-Year Average,2012-12-01,NA
CHUBK,Growth,EPS %,47,5-Year Average,2013-12-01,NA
CHUBK,Growth,EPS %,47,5-Year Average,2014-12-01,NA
CHUBK,Growth,EPS %,47,5-Year Average,2015-12-01,NA
CHUBK,Growth,EPS %,47,5-Year Average,2016-12-01,NA
CHUBK,Growth,EPS %,47,5-Year Average,2017-12-01,NA
CHUBK,Growth,EPS %,48,10-Year Average,2008-12-01,NA
CHUBK,Growth,EPS %,48,10-Year Average,2009-12-01,NA
CHUBK,Growth,EPS %,48,10-Year Average,2010-12-01,NA
CHUBK,Growth,EPS %,48,10-Year Average,2011-12-01,NA
CHUBK,Growth,EPS %,48,10-Year Average,2012-12-01,NA
CHUBK,Growth,EPS %,48,10-Year Average,2013-12-01,NA
CHUBK,Growth,EPS %,48,10-Year Average,2014-12-01,NA
CHUBK,Growth,EPS %,48,10-Year Average,2015-12-01,NA
CHUBK,Growth,EPS %,48,10-Year Average,2016-12-01,NA
CHUBK,Growth,EPS %,48,10-Year Average,2017-12-01,NA
CHUBK,Cash Flow,Cash Flow Ratios,49,Operating Cash Flow Growth % YOY,2008-12-01,NA
CHUBK,Cash Flow,Cash Flow Ratios,49,Operating Cash Flow Growth % YOY,2009-12-01,NA
CHUBK,Cash Flow,Cash Flow Ratios,49,Operating Cash Flow Growth % YOY,2010-12-01,NA
CHUBK,Cash Flow,Cash Flow Ratios,49,Operating Cash Flow Growth % YOY,2011-12-01,NA
CHUBK,Cash Flow,Cash Flow Ratios,49,Operating Cash Flow Growth % YOY,2012-12-01,NA
CHUBK,Cash Flow,Cash Flow Ratios,49,Operating Cash Flow Growth % YOY,2013-12-01,NA
CHUBK,Cash Flow,Cash Flow Ratios,49,Operating Cash Flow Growth % YOY,2014-12-01,NA
CHUBK,Cash Flow,Cash Flow Ratios,49,Operating Cash Flow Growth % YOY,2015-12-01,26.15
CHUBK,Cash Flow,Cash Flow Ratios,49,Operating Cash Flow Growth % YOY,2016-12-01,NA
CHUBK,Cash Flow,Cash Flow Ratios,49,Operating Cash Flow Growth % YOY,2017-12-01,NA
CHUBK,Cash Flow,Cash Flow Ratios,50,Free Cash Flow Growth % YOY,2008-12-01,NA
CHUBK,Cash Flow,Cash Flow Ratios,50,Free Cash Flow Growth % YOY,2009-12-01,NA
CHUBK,Cash Flow,Cash Flow Ratios,50,Free Cash Flow Growth % YOY,2010-12-01,NA
CHUBK,Cash Flow,Cash Flow Ratios,50,Free Cash Flow Growth % YOY,2011-12-01,NA
CHUBK,Cash Flow,Cash Flow Ratios,50,Free Cash Flow Growth % YOY,2012-12-01,NA
CHUBK,Cash Flow,Cash Flow Ratios,50,Free Cash Flow Growth % YOY,2013-12-01,NA
CHUBK,Cash Flow,Cash Flow Ratios,50,Free Cash Flow Growth % YOY,2014-12-01,NA
CHUBK,Cash Flow,Cash Flow Ratios,50,Free Cash Flow Growth % YOY,2015-12-01,-3.08
CHUBK,Cash Flow,Cash Flow Ratios,50,Free Cash Flow Growth % YOY,2016-12-01,NA
CHUBK,Cash Flow,Cash Flow Ratios,50,Free Cash Flow Growth % YOY,2017-12-01,NA
CHUBK,Cash Flow,Cash Flow Ratios,51,Cap Ex as a % of Sales,2008-12-01,NA
CHUBK,Cash Flow,Cash Flow Ratios,51,Cap Ex as a % of Sales,2009-12-01,NA
CHUBK,Cash Flow,Cash Flow Ratios,51,Cap Ex as a % of Sales,2010-12-01,NA
CHUBK,Cash Flow,Cash Flow Ratios,51,Cap Ex as a % of Sales,2011-12-01,NA
CHUBK,Cash Flow,Cash Flow Ratios,51,Cap Ex as a % of Sales,2012-12-01,NA
CHUBK,Cash Flow,Cash Flow Ratios,51,Cap Ex as a % of Sales,2013-12-01,NA
CHUBK,Cash Flow,Cash Flow Ratios,51,Cap Ex as a % of Sales,2014-12-01,7.78
CHUBK,Cash Flow,Cash Flow Ratios,51,Cap Ex as a % of Sales,2015-12-01,12.15
CHUBK,Cash Flow,Cash Flow Ratios,51,Cap Ex as a % of Sales,2016-12-01,9.49
CHUBK,Cash Flow,Cash Flow Ratios,51,Cap Ex as a % of Sales,2017-12-01,2.31
CHUBK,Cash Flow,Cash Flow Ratios,52,Free Cash Flow/Sales %,2008-12-01,NA
CHUBK,Cash Flow,Cash Flow Ratios,52,Free Cash Flow/Sales %,2009-12-01,NA
CHUBK,Cash Flow,Cash Flow Ratios,52,Free Cash Flow/Sales %,2010-12-01,NA
CHUBK,Cash Flow,Cash Flow Ratios,52,Free Cash Flow/Sales %,2011-12-01,NA
CHUBK,Cash Flow,Cash Flow Ratios,52,Free Cash Flow/Sales %,2012-12-01,NA
CHUBK,Cash Flow,Cash Flow Ratios,52,Free Cash Flow/Sales %,2013-12-01,NA
CHUBK,Cash Flow,Cash Flow Ratios,52,Free Cash Flow/Sales %,2014-12-01,21.8
CHUBK,Cash Flow,Cash Flow Ratios,52,Free Cash Flow/Sales %,2015-12-01,15.86
CHUBK,Cash Flow,Cash Flow Ratios,52,Free Cash Flow/Sales %,2016-12-01,-57.35
CHUBK,Cash Flow,Cash Flow Ratios,52,Free Cash Flow/Sales %,2017-12-01,31.98
CHUBK,Cash Flow,Cash Flow Ratios,53,Free Cash Flow/Net Income,2008-12-01,NA
CHUBK,Cash Flow,Cash Flow Ratios,53,Free Cash Flow/Net Income,2009-12-01,NA
CHUBK,Cash Flow,Cash Flow Ratios,53,Free Cash Flow/Net Income,2010-12-01,NA
CHUBK,Cash Flow,Cash Flow Ratios,53,Free Cash Flow/Net Income,2011-12-01,NA
CHUBK,Cash Flow,Cash Flow Ratios,53,Free Cash Flow/Net Income,2012-12-01,NA
CHUBK,Cash Flow,Cash Flow Ratios,53,Free Cash Flow/Net Income,2013-12-01,NA
CHUBK,Cash Flow,Cash Flow Ratios,53,Free Cash Flow/Net Income,2014-12-01,3.33
CHUBK,Cash Flow,Cash Flow Ratios,53,Free Cash Flow/Net Income,2015-12-01,-3.11
CHUBK,Cash Flow,Cash Flow Ratios,53,Free Cash Flow/Net Income,2016-12-01,-6.34
CHUBK,Cash Flow,Cash Flow Ratios,53,Free Cash Flow/Net Income,2017-12-01,3.61
CHUBK,Financial Health,Balance Sheet Items (in %),54,Cash & Short-Term Investments,2008-12-01,NA
CHUBK,Financial Health,Balance Sheet Items (in %),54,Cash & Short-Term Investments,2009-12-01,NA
CHUBK,Financial Health,Balance Sheet Items (in %),54,Cash & Short-Term Investments,2010-12-01,NA
CHUBK,Financial Health,Balance Sheet Items (in %),54,Cash & Short-Term Investments,2011-12-01,NA
CHUBK,Financial Health,Balance Sheet Items (in %),54,Cash & Short-Term Investments,2012-12-01,NA
CHUBK,Financial Health,Balance Sheet Items (in %),54,Cash & Short-Term Investments,2013-12-01,NA
CHUBK,Financial Health,Balance Sheet Items (in %),54,Cash & Short-Term Investments,2014-12-01,21.91
CHUBK,Financial Health,Balance Sheet Items (in %),54,Cash & Short-Term Investments,2015-12-01,12.57
CHUBK,Financial Health,Balance Sheet Items (in %),54,Cash & Short-Term Investments,2016-12-01,8.09
CHUBK,Financial Health,Balance Sheet Items (in %),54,Cash & Short-Term Investments,2017-12-01,23.31
CHUBK,Financial Health,Balance Sheet Items (in %),55,Accounts Receivable,2008-12-01,NA
CHUBK,Financial Health,Balance Sheet Items (in %),55,Accounts Receivable,2009-12-01,NA
CHUBK,Financial Health,Balance Sheet Items (in %),55,Accounts Receivable,2010-12-01,NA
CHUBK,Financial Health,Balance Sheet Items (in %),55,Accounts Receivable,2011-12-01,NA
CHUBK,Financial Health,Balance Sheet Items (in %),55,Accounts Receivable,2012-12-01,NA
CHUBK,Financial Health,Balance Sheet Items (in %),55,Accounts Receivable,2013-12-01,NA
CHUBK,Financial Health,Balance Sheet Items (in %),55,Accounts Receivable,2014-12-01,11.28
CHUBK,Financial Health,Balance Sheet Items (in %),55,Accounts Receivable,2015-12-01,10.71
CHUBK,Financial Health,Balance Sheet Items (in %),55,Accounts Receivable,2016-12-01,22.63
CHUBK,Financial Health,Balance Sheet Items (in %),55,Accounts Receivable,2017-12-01,25.04
CHUBK,Financial Health,Balance Sheet Items (in %),56,Inventory,2008-12-01,NA
CHUBK,Financial Health,Balance Sheet Items (in %),56,Inventory,2009-12-01,NA
CHUBK,Financial Health,Balance Sheet Items (in %),56,Inventory,2010-12-01,NA
CHUBK,Financial Health,Balance Sheet Items (in %),56,Inventory,2011-12-01,NA
CHUBK,Financial Health,Balance Sheet Items (in %),56,Inventory,2012-12-01,NA
CHUBK,Financial Health,Balance Sheet Items (in %),56,Inventory,2013-12-01,NA
CHUBK,Financial Health,Balance Sheet Items (in %),56,Inventory,2014-12-01,NA
CHUBK,Financial Health,Balance Sheet Items (in %),56,Inventory,2015-12-01,NA
CHUBK,Financial Health,Balance Sheet Items (in %),56,Inventory,2016-12-01,NA
CHUBK,Financial Health,Balance Sheet Items (in %),56,Inventory,2017-12-01,NA
CHUBK,Financial Health,Balance Sheet Items (in %),57,Other Current Assets,2008-12-01,NA
CHUBK,Financial Health,Balance Sheet Items (in %),57,Other Current Assets,2009-12-01,NA
CHUBK,Financial Health,Balance Sheet Items (in %),57,Other Current Assets,2010-12-01,NA
CHUBK,Financial Health,Balance Sheet Items (in %),57,Other Current Assets,2011-12-01,NA
CHUBK,Financial Health,Balance Sheet Items (in %),57,Other Current Assets,2012-12-01,NA
CHUBK,Financial Health,Balance Sheet Items (in %),57,Other Current Assets,2013-12-01,NA
CHUBK,Financial Health,Balance Sheet Items (in %),57,Other Current Assets,2014-12-01,0.76
